"date","stream","qls","POC_in_gd","temp.celsius","avg_k","reach.top.","reach.to_1","reach.bott","reach.bo_1","weir.lat","weir.long","stream.nam","reference","om_collect","serial_yea","direction_","xcoord","ycoord","zcoord","basin_id","geometry"
2017-11-03,"WS32",13.0212963,3.21802192694207,12.60228125,NA,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-04,"WS32",12.77453704,1.48380683127882,13.1360625,NA,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-05,"WS32",12.57523148,0.361801451861801,13.58753125,NA,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-06,"WS32",12.3,0,13.67696875,NA,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-07,"WS32",14.46863426,1.11025555624983,13.50453125,NA,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-02,"WS06",1.022916667,2.45300752559672,11.11785417,NA,35.05682,-83.43033,35.05706,-83.43068,NA,NA,"Sawmill Branch","Y","2017-2018","2017-2018","Down",-83.430608240968,35.0569595252393,0,"BallCreek",c(674548.886497546, 505242.164877064, 0)
2017-11-03,"WS06",0.992708333,0.844504387039887,12.15822917,NA,35.05682,-83.43033,35.05706,-83.43068,NA,NA,"Sawmill Branch","Y","2017-2018","2017-2018","Down",-83.430608240968,35.0569595252393,0,"BallCreek",c(674548.886497546, 505242.164877064, 0)
2017-11-04,"WS06",0.965625,2.60922810204757,13.00646875,NA,35.05682,-83.43033,35.05706,-83.43068,NA,NA,"Sawmill Branch","Y","2017-2018","2017-2018","Down",-83.430608240968,35.0569595252393,0,"BallCreek",c(674548.886497546, 505242.164877064, 0)
2017-11-05,"WS06",0.936458333,1.94102389966038,13.95876042,NA,35.05682,-83.43033,35.05706,-83.43068,NA,NA,"Sawmill Branch","Y","2017-2018","2017-2018","Down",-83.430608240968,35.0569595252393,0,"BallCreek",c(674548.886497546, 505242.164877064, 0)
2017-11-06,"WS06",0.930208333,2.90739060890002,14.23361458,NA,35.05682,-83.43033,35.05706,-83.43068,NA,NA,"Sawmill Branch","Y","2017-2018","2017-2018","Down",-83.430608240968,35.0569595252393,0,"BallCreek",c(674548.886497546, 505242.164877064, 0)
2017-11-07,"WS06",1.825,2.10580571705904,13.988,NA,35.05682,-83.43033,35.05706,-83.43068,NA,NA,"Sawmill Branch","Y","2017-2018","2017-2018","Down",-83.430608240968,35.0569595252393,0,"BallCreek",c(674548.886497546, 505242.164877064, 0)
2017-11-02,"WS13",2.137037037,0,11.53248958,NA,35.05922,-83.43298,35.05938,-83.4326,NA,NA,"Carpenter Creek","Y","2017-2018","2017-2018","Down",-83.4325266984924,35.0593857685154,0,"ShopeFork",c(674014.760128262, 506149.904532111, 0)
2017-11-03,"WS13",2.044444444,1.59011741859842,12.32846875,NA,35.05922,-83.43298,35.05938,-83.4326,NA,NA,"Carpenter Creek","Y","2017-2018","2017-2018","Down",-83.4325266984924,35.0593857685154,0,"ShopeFork",c(674014.760128262, 506149.904532111, 0)
2017-11-04,"WS13",1.972222222,1.15242162002329,13.038875,NA,35.05922,-83.43298,35.05938,-83.4326,NA,NA,"Carpenter Creek","Y","2017-2018","2017-2018","Down",-83.4325266984924,35.0593857685154,0,"ShopeFork",c(674014.760128262, 506149.904532111, 0)
2017-11-02,"WS31",9.609722222,0.93731668103221,12.33935417,NA,35.056493,-83.450184,35.056502,-83.449797,NA,NA,"Mill Branch","Y","2018-2019","2017-2018","Down",-83.4498097478076,35.056423538953,0,"ShopeFork",c(668799.704150721, 505304.228684782, 0)
